party party NN 07447641-n
entered enter VBD 01000214-v
building building NN 02913152-n
whence whence RB 00495309-r
know know VB 01426397-v
have have VBP 00065639-v
done do VBN 01645601-v
sight sight NN 00881649-n
sound sound NN 04981139-n
scent scent NN 04980008-n
kind kind NN 05839024-n
nature nature NN 04623113-n
has have VBZ 00065639-v
fitted fit VBN 02657219-v
organs organ NNS 03854065-n
children child NNS 09917593-n
so so RB 00117620-r
render render VB 02327200-v
mere mere JJ 01099707-a
use use NN 00947128-n
delight delight NN 07491038-n
are be VBP 02604760-v
banished banish VBN 02503803-v
ever ever RB 00146387-r
ever ever RB 00146387-r
ceaseless ceaseless JJ 00595299-a
whirring whir VBG 02188587-v
million million NN 13776432-n
hissing hiss VBG 00862225-v
wheels wheel NNS 04039041-n
seizes seize VBZ 01212572-v
tortured torture VBN 01802689-v
ear ear NN 05320899-n
threatening threaten VBG 00194357-a
destroy destroy VB 01083373-v
delicate delicate JJ 00705891-a
sense sense NN 05651971-n
seems seem VBZ 02134672-v
bent bend VBN 02035919-v
proving prove VBG 00664788-v
first 1 JJ 02186338-a
sort sort NN 05839024-n
mocking mock VBG 00849332-v
mercy mercy NN 01071411-n
much much JJ 01553629-a
suffering suffering NN 14324274-n
be be VB 02604760-v
cause cause NN 06740402-n
scents scent NNS 04980008-n
reek reek VBP 02124106-v
around around RB 00007015-r
oil oil NN 14966667-n
tainted taint VBN 00088713-v
water water NN 14845743-n
human human JJ 01258617-a
filth filth NN 14498096-n
last last JJ 01013279-a
worst bad JJS 01125429-a
nausea nausea NN 07504111-n
arising arise VBG 02624263-v
hot hot JJ 01247240-a
refuse refuse NN 14857151-n
atmospheric atmospheric JJ 02831736-a
air air NN 08499057-n
left leave VBN 02635659-v
hundred hundred NN 13750415-n
pairs pair NNS 13743605-n
labouring labour VBG 02419773-v
lungs lung NNS 05387544-n
render render VB 02327200-v
act act NN 00030358-n
breathing breathe VBG 00001740-v
process process NN 01023820-n
difficulty difficulty NN 00623862-n
disgust disgust NN 07503260-n
pain pain NN 05724694-n
is be VBZ 02604760-v
terrible terrible JJ 00193799-a
eye eye NN 08523483-n
brings bring VBZ 02077656-v
home home NN 08559508-n
heart heart NN 08523483-n
look look VBP 02133435-v
round round NN 04119892-n
horrid horrid JJ 01626562-a
earthly earthly JJ 01180695-a
hell hell NN 05629682-n
is be VBZ 02604760-v
enough enough RB 00145713-r
make make VB 00120316-v
all all RB 00008007-r
forgotten forget VBN 00609100-v
think think VB 00628491-v
smells smell NNS 05713737-n
heed heed VB 02571901-v
suffering suffering NN 07496463-n
sounds sound NNS 05718254-n
look look VBP 02133435-v
hundreds hundred NNS 13750415-n
helpless helpless JJ 00726317-a
children child NNS 09917593-n
divested divest VBN 02314275-v
trace trace NN 06646628-n
health health NN 14447908-n
joyousness joyousness NN 07527352-n
even even RB 00017445-r
youth youth NN 10804406-n
Assuredly assuredly RB 00266812-r
is be VBZ 02604760-v
exaggeration exaggeration NN 06758835-n
only only RB 00004722-r
diminutive diminutive JJ 01392249-a
size size NN 05098942-n
suffering suffering NN 07496463-n
infants infant NNS 09827683-n
have have VBP 00065639-v
trace trace NN 06646628-n
Lean lean JJ 00988232-a
distorted distort VBN 01350699-v
limbs limb NNS 13163803-n
sallow sallow JJ 01178134-a
sunken sunken JJ 02264521-a
cheeks cheek NNS 04838210-n
dim dim VBP 00311113-v
hollow hollow JJ 02263982-a
eyes eye NNS 05311054-n
speak speak VBP 00941990-v
unrest unrest NN 13979503-n
unnatural unnatural JJ 00073048-a
carefulness carefulness NN 04664058-n
give give VB 01629000-v
tiny tiny JJ 01392249-a
trembling tremble VBG 01888511-v
form form NN 05064037-n
look look NN 04679738-n
hideous hideous JJ 01626562-a
premature premature JJ 00815000-a
old old JJ 01643620-a
age age NN 15153787-n
room room NN 04105893-n
entered enter VBD 01000214-v
dirty dirty JJ 00419289-a
ragged rag VBN 01787955-v
miserable miserable JJ 01050890-a
crew crew NN 08273167-n
were be VBD 02604760-v
active active JJ 00031974-a
performance performance NN 13525549-n
various various JJ 02507772-a
tasks task NNS 00795720-n
strap strap NN 04333129-n
hand hand NN 05564590-n
alert alert NN 06803157-n
whirling whirl VBG 02046755-v
spindles spindle NNS 04277352-n
urging urge VBG 00765649-v
little little JJ 01391351-a
slaves slave NNS 10609325-n
waited wait VBD 02637938-v
movements movement NNS 07309781-n
unceasing unceasing VBG 01755024-a
own own JJ 01768724-a
whole whole JJ 00517916-a
monstrous monstrous JJ 01131454-a
chamber chamber NN 03003730-n
redolent redolent JJ 01977669-a
various various JJ 02507772-a
impurities impurity NNS 14583670-n
perfection perfection NN 14459422-n
manufacturing manufacturing NN 00924825-n
system system NN 14981183-n
are be VBP 02604760-v
converted convert VBN 00115157-v
gales gale NNS 11461825-n
rich rich JJ 02024758-a
passing pass VBG 00339934-v
shape shape NN 05064037-n
certain certain JJ 00340239-a
poison poison NN 15032376-n
lungs lung NNS 05387544-n
poor poor JJ 01050890-a
So so RB 00117620-r
Sir sir NN 10601451-n
proudly proudly RB 00189846-r
looked look VBN 02133435-v
approved approve VBN 00806502-v
was be VBD 02604760-v
species species NN 08110373-n
haughty haughty JJ 01891109-a
frown frown NN 06877849-n
dignity dignity NN 04886881-n
is be VBZ 02604760-v
apt apt JJ 00138314-a
clothe clothe VB 00047945-v
failed fail VBD 02523521-v
not not RB 00024073-r
perceive perceive VB 00591519-v
friend friend NN 10112591-n
patron patron NN 10407954-n
was be VBD 02604760-v
good good JJ 01123148-a
humour humour NN 06776138-n
likely likely JJ 01411451-a
be be VB 02604760-v
pleased please VBN 01815628-v
light light JJ 01186408-a
lively lively JJ 00804695-a
indulge indulge VB 01182293-v
Perceiving perceive VBG 00591519-v
therefore therefore RB 00043003-r
little little JJ 01391351-a
passed pass VBN 00339934-v
downcast downcast JJ 00703615-a
eyes eye NNS 05311054-n
wrote write VBD 00993014-v
slip slip NN 04947628-n
paper paper NN 14974264-n
knew know VBD 00594621-v
voice voice NN 04981941-n
not not RB 00024073-r
be be VB 02604760-v
heard hear VBN 00598954-v
Make make VB 00120316-v
boy boy NN 10285313-n
take take VB 02267989-v
scavenger scavenger NN 01316422-n
wench wench NN 09989045-n
round round NN 07053089-n
neck neck NN 05546540-n
give give VB 02230772-v
kiss kiss NN 00138221-n
is be VBZ 02604760-v
next next JJ 01294975-a
lying lie VBG 01547001-v
down down RP 00095320-r
let let VB 02423183-v
see see VBP 00598954-v
sprawling sprawl VBG 01543426-v
together together RP 00507927-r
Sir sir NN 10601451-n
read read VBN 00625119-v
scroll scroll NN 13875970-n
grinned grin VBN 00029025-v
applause applause NN 06691989-n
miserable miserable JJ 01050890-a
creature creature NN 00015388-n
facetious facetious JJ 01264913-a
doctor doctor NN 10020890-n
pointed point VBD 00923793-v
was be VBD 02604760-v
little little JJ 01391351-a
girl girl NN 10129825-n
years year NNS 15203791-n
old old JJ 01643620-a
office office NN 00720565-n
scavenger scavenger NN 01316422-n
was be VBD 02604760-v
collect collect VB 02304982-v
incessantly incessantly RB 00282858-r
machinery machinery NN 03701640-n
floor floor NN 03365592-n
flying fly VBG 01941093-v
fragments fragment NNS 09285254-n
cotton cotton NN 03115180-n
impede impede VB 01476483-v
work work NN 05755883-n
performance performance NN 06891493-n
duty duty NN 01129920-n
child child NN 09917593-n
was be VBD 02604760-v
obliged oblige VBN 00885217-v
time time NN 07309599-n
time time NN 07309599-n
stretch stretch VB 00318816-v
sudden sudden JJ 01143279-a
quickness quickness NN 05642175-n
ground ground NN 09334396-n
hissing hiss VBG 00862225-v
machinery machinery NN 03701640-n
passed pass VBN 00339934-v
is be VBZ 02604760-v
skilfully skilfully RB 00455933-r
done do VBN 01712704-v
head head NN 05538625-n
body body NN 05216365-n
limbs limb NNS 13163803-n
carefully carefully RB 00153568-r
glued glue VBN 01332205-v
floor floor NN 03365592-n
threatening threaten VBG 00194357-a
mass mass NN 05024254-n
pass pass VB 00339934-v
dizzy dizzy JJ 02544048-a
head head NN 05538625-n
trembling tremble VBG 01888511-v
body body NN 05216365-n
touching touch VBG 02676054-v
accidents accident NNS 07300960-n
frequently frequently RB 00035058-r
occur occur VBP 00339934-v
are be VBP 02604760-v
flaxen flaxen JJ 00244199-a
locks lock NNS 05257737-n
rudely rudely RB 00218681-r
torn tear VBN 01573515-v
infant infant NN 09827683-n
heads head NNS 05538625-n
process process NN 01023820-n
was be VBD 02604760-v
sort sort NN 05839024-n
vague vague JJ 00782216-a
hope hope NN 05950733-n
comical comical JJ 01265308-a
kind kind NN 05839024-n
occur occur VB 00339934-v
induced induce VBD 00770437-v
propose propose VB 00875394-v
frolic frolic NN 00511817-n
friend friend NN 10112591-n
probably probably RB 00296131-r
same same JJ 02062670-a
idea idea NN 05833840-n
suggested suggest VBD 00875394-v
Sir sir NN 10601451-n
likewise likewise RB 00138060-r
say say VBP 01009240-v
Master master NN 10388440-n
knight knight NN 10238375-n
scream scream NN 07123012-n
successfully successfully RB 00119940-r
struggled struggle VBD 02407338-v
din din NN 00553823-n
show show VB 00943837-v
old old JJ 01643620-a
acquaintance acquaintance NN 09763784-n
pride pride NN 07508486-n
has have VBZ 00120796-v
not not RB 00024073-r
got get VBD 00120316-v
upper upper JJ 02440617-a
hand hand NN 05564590-n
fine fine JJ 02232251-a
clothes clothes NNS 02728440-n
Take take VB 01156834-v
scavenger scavenger NN 01316422-n
No. no. NN 13597280-n
3 3 NN 13744044-n
there there RB 00109328-r
round round NN 06692464-n
neck neck NN 05546540-n
now now RB 00048739-r
now now RB 00048739-r
now now RB 00048739-r
lies lie VBZ 01547001-v
sprawling sprawl VBG 01543426-v
let let VB 00120796-v
see see VB 02493030-v
give give VB 01733477-v
hearty hearty JJ 02531243-a
kiss kiss NN 00138221-n
stern stern JJ 01792387-a
steady steady JJ 02301560-a
machinery machinery NN 03701640-n
moved move VBD 01835496-v
onward onward RB 00103859-r
passing pass VBG 02051694-v
body body NN 05216365-n
little little JJ 01391351-a
girl girl NN 10129825-n
owed owe VBD 02731814-v
safety safety NN 14538472-n
miserable miserable JJ 01050890-a
leanness leanness NN 05113462-n
shrunken shrink VBN 00240571-v
frame frame NN 05217168-n
moved move VBD 01835496-v
not not RB 00024073-r
Are be VBP 02614181-v
deaf deaf JJ 00681930-a
little little JJ 01391351-a
vermin vermin NN 01315980-n
roared roar VBD 00029836-v
Sir sir NN 10601451-n
Now now RB 00048739-r
's be VBZ 02614181-v
down down RB 00096089-r
again again RB 00040365-r
Do do VBP 00010435-v
bid bid VBD 02298632-v
living live VBG 02614181-v
God god NN 09505418-n
smart smart VB 02122164-v
Still still RB 00027384-r
did do VBD 01712704-v
not not RB 00024073-r
stir stir VB 02116118-v
did do VBD 01712704-v
speak speak VB 00963570-v
did do VBD 01712704-v
young young JJ 01646941-a
voice voice NN 07110615-n
was be VBD 02604760-v
wholly wholly RB 00008007-r
inaudible inaudible JJ 00174379-a
anger anger NN 07516354-n
Sir sir NN 10601451-n
was be VBD 02604760-v
demonstrated demonstrate VBN 00820976-v
clenched clench VBN 01394812-v
fist fist NN 05565064-n
threatening threaten VBG 00194357-a
brow brow NN 05602548-n
devil devil NN 09543353-n
is be VBZ 02604760-v
Parsons parson NNS 09983572-n
demanded demand VBD 01069090-v
accents accent NNS 07085375-n
poor poor JJ 02022953-a
heard hear VBN 02169702-v
understood understand VBN 00588888-v
Fine fine JJ 02232251-a
is be VBZ 02604760-v
strap strap NN 04333129-n
do do VB 01712704-v
good good JJ 01123148-a
saying say VBG 00928959-v
great great JJ 01123879-a
man man NN 10287213-n
turned turn VBD 00146138-v
reconnoitre reconnoitre VB 02167571-v
space space NN 08500433-n
had have VBD 00065639-v
traversed traverse VBN 01912159-v
confidential confidential JJ 01859571-a
servant servant NN 10582154-n
approach approach VB 02053941-v
found find VBD 02154508-v
was be VBD 02604760-v
already already RB 00031798-r
good good JJ 01123148-a
yard yard NN 04610879-n
's be VBZ 02604760-v
good good JJ 01123148-a
want want VBP 01825237-v
Parsons parson NNS 09983572-n
Do do VBP 00038849-v
see see VBP 01635432-v
little little JJ 01391351-a
rebel rebel NN 10628368-n
here here RB 00108479-r
have have VBP 00065639-v
dressed dress VBN 00038849-v
treated treat VBN 02514187-v
one one NN 13742573-n
own own JJ 01768724-a
children child NNS 09917593-n
think think VBP 00628491-v
refusing refuse VBG 02237338-v
kiss kiss VB 01431230-v
Miss miss VB 02632353-v
No. no. NN 13597280-n
3 3 NN 13744044-n
scavenger scavenger NN 01316422-n
bid bid VB 02298632-v
devil devil NN 09543353-n
does do VBZ 01712704-v
said say VBD 01009240-v
manager manager NN 09931640-n
grinning grin VBG 00029025-v
see see VB 02129289-v
not not RB 00024073-r
mend mend VB 00260648-v
Mind mind VB 02437707-v
hits hit NNS 00043902-n
Master master NN 10388440-n
salute salute VB 01175467-v
young young JJ 01646941-a
lady lady NN 09989290-n
mules mule NNS 02390101-n
go go VBP 01835496-v
back back RB 00075367-r
gentleman gentleman NN 10127273-n
Sir sir NN 10601451-n
perceived perceive VBN 00591519-v
favourite favourite JJ 01462882-a
agent agent NN 09777353-n
feared fear VBN 01778568-v
enforce enforce VB 02560424-v
first 1 JJ 02186338-a
brutal brutal JJ 01263013-a
command command NN 07168131-n
was be VBD 02604760-v
forced force VBN 01871979-v
therefore therefore RB 00043003-r
content content VB 01816844-v
seeing see VBG 02129289-v
oiled oil VBN 00085626-v
grimy grimy JJ 00420650-a
face face NN 05600637-n
filthy filthy JJ 00425313-a
little little JJ 01391351-a
girl girl NN 10129825-n
contact contact NN 14419510-n
now now RB 00048739-r
clean clean JJ 00417413-a
felt feel VBD 02127613-v
had have VBD 00065639-v
been be VBN 02604760-v
foiled foil VBN 02558172-v
cast cast VBD 01710481-v
glance glance NN 00877625-n
seemed seem VBD 02133435-v
promise promise VB 00884011-v
not not RB 00024073-r
forget forget VB 00609100-v
Having have VBG 00770437-v
made make VBD 00120316-v
known know VBN 00594621-v
superintendent superintendent NN 10388732-n
was be VBD 02604760-v
pleasure pleasure NN 05829782-n
enter enter VB 01000214-v
room room NN 04105893-n
brother brother NN 09877951-n
was be VBD 02604760-v
work work NN 05755883-n
Parsons parson NNS 09983572-n
led lead VBD 02685951-v
way way NN 04928903-n
fifth 5 JJ 02186750-a
floor floor NN 03365592-n
building building NN 02913152-n
Sir sir NN 10601451-n
however however RB 00028797-r
ordering order VBG 00658052-v
door door NN 03224032-n
chamber chamber NN 03003730-n
passed pass VBD 00339934-v
up up RP 00097011-r
be be VB 02604760-v
opened open VBN 02358034-v
look look VB 02133435-v
stifling stifle VBG 01568630-v
slaves slave NNS 10609325-n
satisfy satisfy VB 01183573-v
wheels wheel NNS 04574999-n
sinews sinew NNS 05296253-n
were be VBD 02604760-v
loitering loiter VBG 02639075-v
repose repose NN 01064148-n
air air NN 00300441-n
issued issue VBD 00967625-v
was be VBD 02604760-v
nauseous nauseous JJ 02545689-a
entering enter VBG 02016523-v
room room NN 04105893-n
farther far JJR 00442361-a
end end NN 07291794-n
was be VBD 02604760-v
employed employ VBN 02409412-v
secretly secretly RB 00166608-r
resolved resolve VBN 00698855-v
making make VBG 00120316-v
final final JJ 01010271-a
arrangements arrangement NNS 05726596-n
promised promise VBN 00884011-v
appointment appointment NN 08385009-n
be be VB 02604760-v
specified specify VBN 02611630-v
never never RB 00020759-r
enter enter VB 02016523-v
working work VBG 01525666-v
portion portion NN 13285176-n
establishment establishment NN 08053576-n
means mean VBZ 00931852-v
particularly particularly RB 00084223-r
scientific scientific JJ 02084804-a
practitioner practitioner NN 10462860-n
little little JJ 01391351-a
doctor doctor NN 10020890-n
knew know VBD 00594621-v
quite quite RB 00018781-r
enough enough RB 00145713-r
business business NN 01094725-n
followed follow VBD 02445925-v
be be VB 02604760-v
aware aware JJ 00190115-a
own own JJ 01768724-a
case case NN 06310945-n
least least JJS 01556061-a
air air NN 00300441-n
filled fill VBN 01193721-v
not not RB 00024073-r
be be VB 02604760-v
breathed breathe VBN 00105333-v
impunity impunity NN 14529524-n
Now now RB 00048739-r
then then RB 00117620-r
sir sir NN 10601451-n
said say VBD 01009240-v
Sir sir NN 10601451-n
addressing address VBG 00989201-v
Parsons parson NNS 09983572-n
opened open VBD 00539936-v
door door NN 03224032-n
fifth 5 JJ 02186750-a
floor floor NN 03365592-n
announced announce VBD 00974367-v
was be VBD 02604760-v
room room NN 04105893-n
contained contain VBD 02701210-v
Now now RB 00048739-r
sir sir NN 10601451-n
walk walk VBP 01904930-v
find find VB 02128873-v
brother brother NN 09877951-n
pride pride NN 07508486-n
does do VBZ 00038849-v
not not RB 00024073-r
stand stand VB 00668099-v
way way NN 04928903-n
let let VB 00120796-v
be be VB 02604760-v
made make VBN 00120316-v
understand understand VB 00588888-v
extraordinary extraordinary JJ 01675190-a
kindness kindness NN 04840011-n
have have VBP 00120796-v
shown show VBN 00943837-v
Take take VB 02701210-v
care care NN 00654885-n
let let VBP 00120796-v
companions companion NNS 09945905-n
know know VBP 00594621-v
have have VBP 00120796-v
adopted adopt VBN 00524682-v
one one NN 13742573-n
own own JJ 01768724-a
family family NN 08078020-n
henceforward henceforward RB 00032863-r
always always RB 00019339-r
see see VB 00591115-v
dressed dress VBN 00038849-v
well well RB 00014285-r
are be VBP 02604760-v
present present JJ 01846413-a
clearly clearly RB 00039058-r
understood understand VBN 00588888-v
harangue harangue NN 07242912-n
was be VBD 02604760-v
had have VBD 00770437-v
permission permission NN 06689297-n
go go VB 01835496-v
forward forward RP 00067265-r
speak speak VB 00941990-v
brother brother NN 09877951-n
not not RB 00024073-r
venturing venture VBG 00916909-v
quite quite RB 00018781-r
run run VB 00539110-v
moved move VBD 01835496-v
onward onward RB 00067265-r
pace pace NN 00285889-n
speedily speedily RB 00085811-r
brought bring VBD 02077656-v
sight sight NN 00881649-n
Edward edward NN 10950448-n
little little JJ 01391351-a
fellow fellow NN 09945905-n
gay gay JJ 01367651-a
disguise disguise NN 03206718-n
immediately immediately RB 00504043-r
recognised recognise VBD 00897241-v
uttered utter VBD 00941990-v
cry cry NN 07120524-n
joy joy NN 05829782-n
Love love VBP 01426397-v
conquered conquer VBN 00462092-v
fear fear NN 07524529-n
dropping drop VBG 01977701-v
reel reel NN 02860415-n
had have VBD 00056930-v
just just RB 00158309-r
taken take VBN 02267989-v
fingers finger NNS 05566504-n
rushed rush VBD 00459498-v
place place NN 08664443-n
occupied occupy VBD 02267989-v
mules mule NNS 02390101-n
next next JJ 00127948-a
moment moment NN 15246853-n
was be VBD 02604760-v
fondly fondly RB 00229074-r
clasped clasp VBN 01222328-v
brother brother NN 09877951-n
arms arm NNS 04565375-n
labourer labourer NN 10241300-n
factory factory NN 03316406-n
sight sight NN 06888944-n
spot spot NN 08664443-n
meeting meeting NN 08307589-n
took take VBD 01982395-v
place place NN 08664443-n
forgot forget VBD 00609100-v
standing standing NN 13948136-n
orders order NNS 06529219-n
astonishment astonishment NN 07509572-n
stood stand VBD 01546111-v
gaping gape VBG 02164531-v
mouths mouth NNS 05302499-n
eyes eye NNS 05311054-n
fixed fix VBN 01340439-v
astounding astound VBG 00724832-v
spectacle spectacle NN 06889138-n
Sir sir NN 10601451-n
too too RB 00047392-r
forgot forget VBN 00609100-v
instant instant NN 15244650-n
movement movement NN 00331950-n
made make VBN 00120316-v
crowded crowd VBN 02027612-v
chamber chamber NN 03003730-n
not not RB 00024073-r
having have VBG 00056930-v
object object NN 00002684-n
transmutation transmutation NN 07359599-n
human human JJ 01258617-a
life life NN 13961642-n
gold gold NN 14638799-n
was be VBD 02604760-v
positive positive JJ 01817500-a
loss loss NN 05162985-n
display display NN 06887726-n
extraordinary extraordinary JJ 01675190-a
benevolence benevolence NN 07545717-n
was be VBD 02604760-v
conceived conceive VBD 01633343-v
high high JJ 01210854-a
importance importance NN 05168261-n
looked look VBD 02130524-v
round round NN 04119892-n
great great JJ 01677433-a
contentment contentment NN 07531105-n
multitude multitude NN 08182716-n
wondering wonder VBG 00664879-a
faces face NNS 04679738-n
saw saw VBD 01559590-v
peering peer VBG 02168965-v
machinery machinery NN 03701640-n
directions direction NNS 13827426-n
gaze gaze VB 02132745-v
sight sight NN 00881649-n
had have VBD 00056930-v
prepared prepare VBN 01664172-v
be be VB 02604760-v
talked talk VBN 00963570-v
devil devil NN 09543353-n
is be VBZ 02604760-v
thought think VBD 00628491-v
like like VB 01777210-v
know know VB 00594621-v
dare dare VB 00868097-v
mention mention VB 01023071-v
night night NN 15167027-n
work work NN 00575741-n
hard hard JJ 00744916-a
usage usage NN 00413239-n
now now RB 00048739-r
capital capital NN 06824227-n
scheme scheme NN 08435388-n
ever ever RB 00146387-r
was be VBD 02604760-v
hit hit VBN 01236164-v
now now RB 00048739-r
turned turn VBD 00146138-v
eyes eye NNS 05311054-n
object object NN 00002684-n
fixed fix VBN 01340439-v
attention attention NN 05702275-n
inconceivable inconceivable JJ 02418692-a
astonishment astonishment NN 07509572-n
rage rage NN 07516997-n
perceived perceive VBD 00591519-v
boys boy NNS 10285313-n
still still RB 00027384-r
stood stand VBD 00668099-v
locked lock VBN 01348174-v
other other JJ 02069355-a
arms arm NNS 04565375-n
were be VBD 02604760-v
weeping weep VBG 00066191-v
bitterly bitterly RB 00052882-r
Not not RB 00024073-r
loud loud JJ 01452593-a
deep deep JJ 00445937-a
were be VBD 02604760-v
curses curse NNS 07160424-n
breathed breathe VBD 00105333-v
unfortunate unfortunate NN 09630641-n
object object NN 00002684-n
affected affect VBN 00137313-v
bounty bounty NN 05115418-n
faithfully faithfully RB 00223395-r
did do VBD 01645601-v
pledge pledge VBP 00886281-v
promise promise NN 05950733-n
own own JJ 01768724-a
heart heart NN 07544647-n
pay pay VB 02251743-v
vexation vexation NN 14406573-n
thus thus RB 00043003-r
occasioned occasion VBD 01646528-v
present present JJ 01846413-a
condescended condescend VBD 00908977-v
veil veil VB 00313987-v
feeling feeling NN 05916739-n
smile smile NN 06878071-n
more more RB 00099712-r
bland bland JJ 00758800-a
one one NN 13742573-n
ever ever RB 00146387-r
before before RB 00066781-r
witnessed witness VBN 02128873-v
walls wall NNS 04546855-n
striding stride VBG 01919711-v
forwards forwards RB 00067265-r
sobbing sob VBG 00067129-v
children child NNS 09917593-n
laid lay VBD 01494310-v
hand hand NN 05564590-n
shoulder shoulder NN 05548840-n
said say VBD 01009240-v
voice voice NN 04981941-n
seemed seem VBD 02134672-v
endowed endow VBN 02474239-v
nature nature NN 04623113-n
especial especial JJ 00488187-a
power power NN 05616246-n
competing compete VBG 01072262-v
thunder thunder NN 07397355-n
cotton-mill cotton_mill NN 03115663-n
Come come VB 02617567-v
come come VB 02617567-v
dears dear NNS 09849598-n
know know VBP 00594621-v
are be VBP 02604760-v
crying cry VBG 00066191-v
joy joy NN 05829782-n
not not RB 00024073-r
go go VB 01835496-v
so so RB 00117620-r
look look VB 02133435-v
little little JJ 01391351-a
was be VBD 02604760-v
ungrateful ungrateful JJ 01147044-a
have have VBP 00120796-v
done do VBN 01712704-v
Have have VB 00120796-v
told tell VBD 00746718-v
brother brother NN 09877951-n
dear dear NN 09849598-n
ordered order VBD 00746718-v
take take VB 02627934-v
nice nice JJ 01586342-a
things thing NNS 04424418-n
home home NN 08559508-n
mother mother NN 10332385-n
make make VB 00120316-v
look look VB 02133435-v
up up RP 00097011-r
answer answer VB 02669789-v
now now RB 00048739-r
leave leave VB 00136991-v
here here RB 00108479-r
tell tell VB 00746718-v
friends friend NNS 10112591-n
have have VBP 00120796-v
been be VBN 02604760-v
made make VBN 00120316-v
gentleman gentleman NN 10127273-n
account account NN 06514093-n
good good JJ 01123148-a
behaviour behaviour NN 01220984-n
was be VBD 02604760-v
faithful faithful JJ 00958880-a
master master NN 10388440-n
Let let VB 00120796-v
have have VBP 00120796-v
minutes minute NNS 15244650-n
Parsons parson NNS 09983572-n
mules mule NNS 02390101-n
standing stand VBG 00668099-v
still still RB 00027384-r
all all RB 00008007-r
hear hear VB 02169702-v
story story NN 06514093-n
Sir sir NN 10601451-n
then then RB 00117620-r
turned turn VBN 00125841-v
hastened hasten VBD 00459498-v
out out RP 00232862-r
factory factory NN 03316406-n
followed follow VBN 02445925-v
slowly slowly RB 00161630-r
rode ride VBD 01955984-v
homewards homewards RB 00098605-r
lanes lane NNS 03640660-n
were be VBD 02604760-v
shaded shade VBN 00113420-v
sun sun NN 09450163-n
discussed discuss VBD 00813978-v
high high JJ 01210854-a
thoughts thought NNS 05833840-n
Such such JJ 01554230-a
loved love VBD 01426397-v
bade bid VBD 02298632-v
flog flog VB 01411085-v
little little JJ 01391351-a
reached reach VBD 02526085-v
luxurious luxurious JJ 02024928-a
abode abode NN 03259505-n
knight knight NN 03624767-n
had have VBD 00056930-v
sketched sketch VBD 01697628-v
scheme scheme NN 08435388-n
political political JJ 01814385-a
moral moral JJ 01548193-a
religious religious JJ 02085740-a
defence defense NN 03171356-n
factory factory NN 03316406-n
system system NN 08435388-n
branches branch NNS 13913849-n
bearings bearing NNS 05002822-n
doctor doctor NN 10020890-n
descended descend VBD 01970826-v
horse horse NN 03624767-n
snapped snap VBD 02182851-v
fingers finger NNS 05566504-n
triumphantly triumphantly RB 00194915-r
exclaiming exclaim VBG 00912048-v
fig fig NN 07753113-n
Sir sir NN 10601451-n
mine mine NN 03768346-n
start start VBP 00345761-v
pretty pretty RB 00035718-r
tolerable tolerable JJ 02435026-a
advantage advantage NN 05155821-n
are be VBP 02604760-v
man man NN 10287213-n
science science NN 05636887-n
Sir sir NN 10601451-n
need need VBP 02627934-v
not not RB 00024073-r
tell tell VB 01009240-v
powerful powerful JJ 01825671-a
movement movement NN 00331950-n
once once RB 00118965-r
action action NN 00037396-n
is be VBZ 02604760-v
devilish devilish JJ 01133374-a
hard hard RB 00091534-r
stop stop VB 02680814-v
work work VB 01525666-v
friend friend NN 10112591-n
not not RB 00024073-r
mention mention VB 01020005-v
animals animal NNS 00015388-n
find find VBP 02154508-v
out out RP 00232862-r
only only JJ 02214736-a
alternative alternative NN 05790944-n
is be VBZ 02604760-v
labour labour NN 00620752-n
starvation starvation NN 14040310-n
labour labour NN 00620752-n
such such JJ 01554230-a
so so RB 00117620-r
much much JJ 01553629-a
bounty bounty NN 05115418-n
be be VB 02604760-v
pleased please VBN 01815628-v
bestow bestow VB 02263346-v
all all RB 00008007-r
grow grow VB 00125841-v
patient patient NN 10405694-n
so so RB 00117620-r
sucking suck VBG 01539063-v
doves dove NNS 01812337-n
words word NNS 06286395-n
were be VBD 02604760-v
spoken speak VBN 00963570-v
slowly slowly RB 00161630-r
mounted mount VBD 01921964-v
together together RP 00507927-r
steps step NNS 07383823-n
stately stately JJ 01283508-a
portico portico NN 03986704-n
Sir sir NN 10601451-n
reply reply NN 07199565-n
shook shake VBD 01889610-v
friend friend NN 10112591-n
cordially cordially RB 00219855-r
hand hand NN 05564590-n
leading lead VBG 00198904-a
way way NN 04928903-n
cool cool JJ 02529945-a
lofty lofty JJ 01285136-a
library library NN 03660664-n
ordered order VBD 00658052-v
iced ice VBN 01517175-v
water water NN 14845743-n
claret claret NN 07895435-n
wash wash VB 01535246-v
away away RP 00234951-r
effect effect NN 11410625-n
visit visit NN 01232842-n
factory factory NN 03316406-n
PARTICULARS particular NNS 13809920-n
RESPECTING respect VBG 02457233-v
MISS miss VB 02632353-v
DEMONSTRATION demonstration NN 00521562-n
NEIGHBOURLY neighbourly JJ 01076435-a
FRIENDSHIP friendship NN 13931145-n
ANXIETY anxiety NN 07523905-n
WILFULNESS wilfulness NN 04908396-n
HEIRESS heiress NN 10169147-n
GLEAM gleam NN 04954534-n
LIGHT light NN 11473954-n
CAUGHT catch VBN 02117955-v
DARKNESS darkness NN 13983515-n
mansion mansion NN 08685677-n
Miss miss VB 02632353-v
distance distance NN 05129565-n
miles mile NNS 13651218-n
